Skeleton (Catacombs of Kourend),earth,35,0,-5,5,5,5,5,5,7265,3,Crush,0,29,15,18,17,1,1,4
Skeleton (Draynor Manor),earth,35,1,-2,9,11,4,4,4,3565,3,Slash,0,29,15,18,17,1,1,4
Skeleton (Forthos Ruin)#1,earth,35,1,-1,9,11,4,4,4,10717,4,,0,17,24,24,24,1,1,4
Skeleton (Forthos Ruin)#2,earth,35,1,-1,9,11,4,4,4,10718,4,,0,17,24,24,24,1,1,4
Skeleton (Forthos Ruin)#3,earth,35,1,-1,9,11,4,4,4,10719,4,,0,17,24,24,24,1,1,4
Skeleton (Forthos Ruin)#4,earth,35,1,-1,9,11,4,4,4,10720,4,,0,17,24,24,24,1,1,4
Skeleton (Forthos Ruin)#5,earth,35,1,-1,9,11,4,4,4,10721,4,,0,17,24,24,24,1,1,4
Skeleton (Lucien's camp)#1,Earth,35,10,25,25,20,30,30,30,13476,19,Slash,0,54,160,180,62,1,1,5
Skeleton (Lucien's camp)#2,Earth,35,10,25,25,20,30,30,30,13477,19,Slash,0,54,160,180,62,1,1,5
Skeleton (Lucien's camp)#3,Earth,35,10,25,25,20,30,30,30,13478,19,Slash,0,54,160,180,62,1,1,5
Skeleton (Lucien's camp)#4,Earth,35,10,25,25,20,30,30,30,13479,19,Slash,0,54,160,180,62,1,1,5
Skeleton (mage),Earth,35,0,0,50,40,40,40,40,6441,"12 (Magic),7 (Melee)","Magic,Crush",0,85,70,60,80,110,1,4
Skeleton (Melzar's Maze)#1,Earth,35,1,-2,9,11,4,4,4,3972,3,Slash,0,29,15,18,17,1,1,4
Skeleton (Melzar's Maze)#2,Earth,35,1,-2,9,11,4,4,4,3973,3,Slash,0,29,15,18,17,1,1,4
Skeleton (Melzar's Maze)#3,Earth,35,1,-2,9,11,4,4,4,3974,3,Slash,0,29,15,18,17,1,1,4
Skeleton (Shayzien Crypts)#Magic,Earth,35,20,35,35,30,10,10,10,8072,19,Magic,0,54,160,1,62,180,1,5
Skeleton (Shayzien Crypts)#Melee,Earth,35,10,25,25,20,30,30,30,8070,19,Slash,0,54,160,180,62,1,1,5
Skeleton (Shayzien Crypts)#Range,Earth,35,30,15,15,10,20,20,20,8071,19,Ranged,0,54,160,1,62,1,180,5
Skeleton (Stronghold of Security)#1,Earth,35,0,-5,35,35,35,35,35,2521,10?,,0,70,50,50,40,1,1,4
Skeleton (Stronghold of Security)#2,Earth,35,0,-5,35,35,35,35,35,2522,10?,,0,70,50,50,40,1,1,4
Skeleton (Stronghold of Security)#3,Earth,35,0,-5,35,35,35,35,35,2523,10?,,0,70,50,50,40,1,1,4
Skeleton (Stronghold of Security)#4,Earth,35,0,-5,35,35,35,35,35,2520,10?,,0,70,60,50,60,1,1,4
Skeleton (Stronghold of Security)#5,Earth,35,5,20,79,31,70,70,70,2524,10?,,0,77,74,74,74,1,1,4
Skeleton (Stronghold of Security)#6,Earth,35,5,20,79,31,70,70,70,2525,10?,,0,77,74,74,74,1,1,4
Skeleton (Stronghold of Security)#7,Earth,35,5,20,79,31,70,70,70,2526,10?,,0,77,74,74,74,1,1,4
Skeleton (Tarn's Lair)#Level 40,Earth,35,0,0,50,40,40,40,40,6448,4,Crush,0,26,33,31,52,1,1,4
Skeleton (Tarn's Lair)#Level 42 (Hammer),Earth,35,0,0,50,40,40,40,40,6446,5,Crush,0,42,36,38,30,1,1,4
Skeleton (Tarn's Lair)#Level 42 (Sword),Earth,35,0,0,50,40,40,40,40,6444,4,Crush,0,40,40,30,40,1,1,4
Skeleton (Tarn's Lair)#Level 59,Earth,35,0,0,50,40,40,40,40,6445,6,Crush,0,53,50,46,62,1,1,4
Skeleton (Tarn's Lair)#Level 63,Earth,35,0,0,50,40,40,40,40,6447,7,Crush,0,58,56,61,45,1,1,4
Skeleton (Tarn's Lair)#Level 72,Earth,35,0,0,50,40,40,40,40,6467,9,Crush,0,69,75,61,45,1,1,4
Skeleton (Tarn's Lair)#Level 77,Earth,35,0,0,50,40,40,40,40,6442,7,Crush,0,80,72,60,60,1,1,4
Skeleton (Tarn's Lair)#Level 81,Earth,35,0,0,50,40,40,40,40,6443,7,Crush,0,71,72,64,80,1,1,4
Skeleton (Tarn's Lair)#Level 87,Earth,35,0,0,50,40,40,40,40,6468,11,Crush,0,92,75,80,55,1,1,4
Skeleton (The Restless Ghost),Earth,35,0,-5,5,5,5,5,5,924,2,Crush,0,18,10,11,7,1,1,4
Skeleton (Wilderness Agility Course)#1,Earth,35,1,-2,9,11,4,4,4,13495,1,Slash,0,17,24,1,24,1,1,4
Skeleton (Wilderness Agility Course)#2,Earth,35,1,-2,9,11,4,4,4,13496,1,Slash,0,17,24,1,24,1,1,4
Skeleton (Wilderness Agility Course)#3,Earth,35,1,-2,9,11,4,4,4,13497,1,Slash,0,17,24,1,24,1,1,4
Skeleton (Wilderness Agility Course)#4,Earth,35,1,-2,9,11,4,4,4,13498,1,Slash,0,17,24,1,24,1,1,4
Skeleton (Wilderness Agility Course)#5,Earth,35,1,-2,9,11,4,4,4,13499,1,Slash,0,17,24,1,24,1,1,4
Skeleton (Wilderness Agility Course)#6,Earth,35,1,-2,9,11,4,4,4,13500,1,Slash,0,17,24,1,24,1,1,4
Skeleton (Wilderness Agility Course)#7,Earth,35,1,-2,9,11,4,4,4,13501,1,Slash,0,17,24,1,24,1,1,4
Skeleton (Wrath Altar),,,,,,,,,,8139,,,0,60,30,24,24,1,1,
Skeleton brute,Earth,35,-3,2,0,3,2,2,2,1538,15,Crush,0,124,115,114,110,1,1,4
Skeleton Champion,Air,35,0,0,0,0,0,0,0,3358,5,Ranged,0,58,1,1,34,1,36,4
Skeleton fremennik#Level 40,earth,35,-4,15,14,18,15,15,15,"4491,4492,4493",5,Slash,0,25,53,30,30,1,1,6
Skeleton fremennik#Level 50,earth,35,-4,15,14,18,15,15,15,"4494,4495,4496",6,Slash,0,35,60,43,35,1,1,6
Skeleton fremennik#Level 60,earth,35,-4,15,14,18,15,15,15,"4497,4498,4499",8,Slash,0,40,72,54,40,1,1,6
Skeleton guard,Air,35,1,-2,9,11,4,4,4,130,3,Crush,0,29,15,18,17,1,1,4
Skeleton heavy,Earth,35,-3,2,0,3,2,2,2,1540,15,Crush,1,114,115,114,110,1,1,4
Skeleton Hellhound,Earth,35,0,0,0,0,0,0,0,5054,12,Crush,0,55,70,110,100,1,1,4
Skeleton Hellhound (Calvar'ion),Earth,30,126,10,76,73,155,155,155,12107,16,Crush,0,30,110,150,95,1,1,4
Skeleton Hellhound (Nightmare Zone)#Hard Mode,Earth,35,0,0,0,0,0,0,0,6326,27,Crush,0,132,168,264,100,1,1,4
Skeleton Hellhound (Nightmare Zone)#Normal Mode,Earth,35,0,0,0,0,0,0,0,6387,12,Crush,0,55,70,110,100,1,1,4
Skeleton Hellhound (Vet'ion),Earth,30,180,10,101,103,266,266,266,6613,26,Crush,0,30,210,250,150,1,1,4
Skeleton hero,Earth,35,-3,2,0,3,2,2,2,1537,18,Crush,1,114,145,134,110,1,1,4
Skeleton Mage#Level 16,Earth,35,0,0,0,0,0,0,0,84,3,"Magic,Crush",0,17,14,14,14,18,1,4
Skeleton Mage#Level 83,Earth,35,15,0,0,0,0,0,0,4319,11,Magic,0,80,10,10,60,100,1,4
Skeleton thug,Earth,35,-3,2,0,3,2,2,2,1541,15,Crush,1,114,115,114,110,1,1,4
Skeleton warlord,Earth,35,-3,2,0,3,2,2,2,1539,15,Crush,0,124,115,114,110,1,1,4
"Skeleton#Level 21, 1",Earth,35,0,-5,5,5,5,5,5,74,3,Crush,0,24,17,17,17,1,1,4
"Skeleton#Level 21, 2",Earth,35,0,-5,5,5,5,5,5,75,3,Crush,0,24,17,17,17,1,1,4
"Skeleton#Level 21, 3",Earth,35,0,-5,5,5,5,5,5,76,3,Crush,0,24,17,17,17,1,1,4
"Skeleton#Level 22, 1",Earth,35,0,-5,5,5,5,5,5,70,3,Crush,0,29,15,18,17,1,1,4
"Skeleton#Level 22, 2",Earth,35,0,-5,5,5,5,5,5,71,3,Crush,0,29,15,18,17,1,1,4
"Skeleton#Level 22, 3",Earth,35,0,-5,5,5,5,5,5,72,3,Crush,0,29,15,18,17,1,1,4
"Skeleton#Level 22, 4",Earth,35,0,-5,5,5,5,5,5,73,3,Crush,0,29,15,18,17,1,1,4
"Skeleton#Level 25, 1",Earth,35,1,-2,9,11,4,4,4,77,4,Slash,0,17,24,24,24,1,1,4
"Skeleton#Level 25, 2",Earth,35,1,-2,9,11,4,4,4,78,4,Slash,0,17,24,24,24,1,1,4
"Skeleton#Level 25, 3",Earth,35,1,-2,9,11,4,4,4,79,4,Slash,0,17,24,24,24,1,1,4
"Skeleton#Level 25, 4",Earth,35,1,-2,9,11,4,4,4,80,4,Slash,0,17,24,24,24,1,1,4
"Skeleton#Level 25, 5",Earth,35,1,-2,9,11,4,4,4,81,4,Slash,0,17,24,24,24,1,1,4
"Skeleton#Level 29, 1",Air,35,0,-5,5,5,5,5,5,14426,3,Crush,0,30,24,24,24,1,1,4
"Skeleton#Level 29, 2",Air,35,0,-5,5,5,5,5,5,14427,3,Crush,0,30,24,24,24,1,1,4
"Skeleton#Level 29, 3",Air,35,0,-5,5,5,5,5,5,14428,3,Crush,0,30,24,24,24,1,1,4
"Skeleton#Level 45, 1",Earth,35,1,-2,9,11,4,4,4,82,5,Slash,0,59,32,35,36,1,1,4
"Skeleton#Level 45, 2",Earth,35,1,-2,9,11,4,4,4,83,5,Slash,0,59,32,35,36,1,1,4
Skoblin,,,5,5,10,10,20,20,20,11268,5,Slash,0,30,15,20,10,10,1,4
Skogre#1,,,0,0,0,0,0,0,0,872,5,Crush,0,71,20,36,35,1,1,6
Skogre#2,,,0,0,0,0,0,0,0,878,5,Crush,0,71,20,36,35,1,1,6
Skogre#3,,,0,0,0,0,0,0,0,879,5,Crush,0,71,20,36,35,1,1,6
Skotizo,Water,40,80,80,80,80,130,130,130,7286,38,"Stab,Magic",0,450,240,250,200,280,1,0
Skraeling (Etceteria)#Battleaxe,,,-12,-12,-12,-12,-12,-12,-12,774,1,Crush,0,1,3,3,3,1,1,4
Skraeling (Etceteria)#Sword,,,-12,-12,-12,-12,-12,-12,-12,773,1,Crush,0,1,3,3,3,1,1,4
Skraeling (Miscellania)#Brown shirt,,,-12,-12,-12,-12,-12,-12,-12,3684,1,Crush,0,1,3,3,3,1,1,4
Skraeling (Miscellania)#Green shirt,,,-12,-12,-12,-12,-12,-12,-12,3686,1,Crush,0,1,3,3,3,1,1,4
Slagilith,Earth,40,5,5,50,50,50,50,50,"1362,1364",13,Crush,0,60,60,120,75,1,1,4
Slagilith (Nightmare Zone)#Hard Mode,Earth,40,5,5,50,50,50,50,50,6324,31,Crush,0,150,150,300,75,1,1,4
Slagilith (Nightmare Zone)#Normal Mode,Earth,40,5,5,50,50,50,50,50,6385,13,Crush,0,60,60,120,75,1,1,4
Slash Bash,,,0,30,30,30,0,0,0,882,13,"Ranged,Crush",0,100,100,120,60,1,100,6
Sleepwalker (monster)#1,,,-100,-100,-100,-100,-100,-100,-100,9446,1,None,0,10,1,1,0,0,0,4
Sleepwalker (monster)#2,,,-100,-100,-100,-100,-100,-100,-100,9447,1,None,0,10,1,1,0,0,0,4
Sleepwalker (monster)#3,,,-100,-100,-100,-100,-100,-100,-100,9448,1,None,0,10,1,1,0,0,0,4
Sleepwalker (monster)#4,,,-100,-100,-100,-100,-100,-100,-100,9449,1,None,0,10,1,1,0,0,0,4
Sleepwalker (monster)#5,,,-100,-100,-100,-100,-100,-100,-100,9450,1,None,0,10,1,1,0,0,0,4
Sleepwalker (monster)#6,,,-100,-100,-100,-100,-100,-100,-100,9451,1,None,0,10,1,1,0,0,0,4
Sleepwalker (Phosani's Nightmare),,,-100,-100,-100,-100,-100,-100,-100,9470,1,None,0,10,1,1,0,0,0,4
Slug Prince,,,99,30,30,30,99,99,99,4797,6,Crush,0,70,50,50,50,1,1,4
Small Lizard#Green,,,0,5,0,5,0,0,0,"462,12004",2,Crush,0,15,10,10,10,1,1,4
Small Lizard#Orange,,,0,5,0,5,0,0,0,463,2,Crush,0,15,10,10,10,1,1,4
Small scarab,fire,50,0,0,0,0,0,0,0,14126,1,Crush,0,40,55,1,55,1,1,4
Smoke devil,Air,30,600,0,0,0,44,44,44,498,20,Magical ranged,0,185,140,130,275,1,195,4
Smokedevil,,,,,,,,,,-1,,,0,,,,,,,
Snailfeet,,,5,5,10,10,20,20,20,"11270,11275",6,"Melee,Ranged",0,80,30,30,30,30,30,4
Snake (Ape Atoll),,,0,0,0,0,0,0,0,5244,10,Crush,0,36,15,25,10,10,1,4
Snake (desert),,,0,0,0,0,0,0,0,"3544,12084",1,Stab,0,6,4,5,3,1,1,4
Snake (Mos Le'Harmless),,,0,0,0,0,0,0,0,1037,3,Stab,0,25,25,25,50,1,1,3
Snake#1,,,0,0,0,0,0,0,0,2845,1,Stab,0,6,4,5,3,1,1,4
Snake#2,,,0,0,0,0,0,0,0,13002,1,Stab,0,6,4,5,3,1,1,4
Snake#3,,,0,0,0,0,0,0,0,14916,1,Stab,0,6,4,5,3,1,1,4
Snakeling (Sea charting),,,-40,-40,-40,-40,-40,-40,-40,15163,13,Magic,0,1,1,1,1,185,1,3
Snakeling#Magic,,,-40,-40,-40,-40,-40,-40,-40,2046,13,Magic,0,1,1,1,1,185,1,3
Snakeling#Melee,,,-40,-40,-40,-40,-40,-40,-40,2045,15,Stab,0,1,140,138,1,1,1,3
Snothead,,,5,5,10,10,20,20,20,"11269,11274",4,Slash,0,50,15,15,15,15,1,4
Sofiya,,,-21,-21,-21,-21,-21,-21,-21,2626,2,Crush,0,60,10,10,10,1,1,4
Sol Heredit,,,750,30,65,5,825,825,825,12821,"44 (Typeless AOE),44 (Grapple),15-25-35 (Triple Parry 1),15-30-45 (Triple Parry 2)",Various,0,1500,350,400,200,300,350,0
Sol Heredit (Deadman)#Annihilation,,,750,30,65,5,825,825,825,15554,44,Melee,0,1500,350,400,200,300,350,7
Sol Heredit (Deadman)#Permanent,,,750,30,65,5,825,825,825,15554,44,Melee,0,750,350,400,200,300,350,7
Sol Heredit (Echo),,,750,30,65,5,825,825,825,-1,44,All,0,1725,350,400,220,300,350,4
Soldier (Burthorpe),,,6,21,15,23,14,14,14,4088,6,Slash,0,50,40,40,40,1,0,4
Soldier (Shayzien),,,4,19,24,14,16,16,16,"11072,11074,11076,11078,11080,11082,11084,11086",3,Crush,0,22,19,18,14,1,1,4
Soldier (tier 1),,,0,0,0,0,-1,-1,-1,"6905,6904",5,Slash,0,50,30,30,30,1,1,7
Soldier (tier 2),,,0,0,0,0,0,0,0,"6907,6906",7,Crush,0,50,40,40,40,1,1,4
Soldier (tier 3),,,0,0,0,0,-1,-1,-1,"6909,6908",7,Stab,0,55,50,50,50,1,1,5
Soldier (tier 4),,,0,0,1,1,0,0,0,"6911,6910",8,Crush,0,65,60,60,60,1,1,5
Soldier (tier 5),,,0,0,0,0,0,0,0,"6913,6912",10,Crush,0,90,85,85,86,1,1,4
Soldier (Yanille),,,-4,19,24,14,16,16,16,5421,4,Slash,0,22,26,25,26,1,1,5
Soldier Scarab,Fire,50,-15,30,15,250,250,250,250,11724,17,Slash,0,40,75,80,80,100,95,7
Solus Dellagar,,,72,5,5,5,,,,"4930,4933,4962",4,Melee,0,40,25,25,25,1,1,3
Sorebones#Apron,,,0,0,0,0,0,0,0,562,6,Crush,0,52,49,50,50,1,1,4
Sorebones#Jacket,,,0,0,0,0,0,0,0,561,6,Crush,0,52,49,50,50,1,1,4
Sotetseg#Entry,,,10,30,30,30,120,120,120,"10864,10865","20 (Melee),22 (Ranged),22 (Magic)","Crush,Magic",0,2240,180,140,150,150,150,5
Sotetseg#Hard,,,30,70,70,70,150,150,150,"10867,10868","45 (Melee),50 (Ranged),50 (Magic)","Crush,Magic",0,4000,350,250,200,250,250,5
Sotetseg#Normal,,,30,70,70,70,150,150,150,"8387,8388","45 (Melee),50 (Ranged),50 (Magic)","Crush,Magic",0,4000,250,250,200,250,250,5
Soulless,,,0,0,0,0,0,0,0,508,2,Crush,0,24,13,13,18,1,1,4
Sourhog,,,30,10,0,30,0,0,0,10435,"6,20-30 (without Reinforced goggles)","Crush,Ranged",0,40,35,30,25,25,35,5
Sourhog (A Porcine of Interest),,,30,10,0,30,0,0,0,10436,"6,30 (without Reinforced goggles)","Crush,Ranged",0,40,35,30,25,25,35,5
Spawn,,,-10,0,0,0,0,0,0,"5916,5917","9 Ranged,4 Melee","Ranged,Crush",0,15,120,30,10,1,50,4
Spawn (Dragon Slayer II),,,0,15,5,15,5,5,5,8056,11,Slash,0,80,100,100,60,1,1,4
Spawn of Sarachnis#Level 107,,,-10,20,50,50,150,20,150,8714,13,Crush,0,30,150,120,50,1,1,3
Spawn of Sarachnis#Level 68,,,150,50,50,50,0,0,0,8715,11,Magic,0,30,10,10,50,100,1,4
Spawn sharhai,,,,,,,,,,-1,,,0,200,300,,100,20,,
Speedy Keith,,,0,10,9,8,0,0,0,303,4,Slash,0,37,32,26,27,1,1,4
Spider (Ape Atoll),Fire,50,1,0,0,1,0,0,0,"5238,5239",1,Slash,0,2,1,1,1,1,1,6
Spider (Ungael),Fire,50,17,10,20,20,20,20,20,"8137,8138",6,Stab,0,4,45,47,20,1,1,4
Spider#Common,Fire,50,-53,-53,-53,-53,-53,-53,-53,3019,0,Stab,0,2,1,1,1,1,1,4
Spider#Stronghold of Security,Fire,50,53,53,53,53,53,53,53,2478,6,Stab,0,22,21,21,21,1,1,4
Spider#Underground Pass,Fire,50,-53,-53,-53,-53,-53,-53,-53,4561,1,Stab,0,2,1,1,1,1,1,4
Spidine,fire,25,0,0,0,0,0,0,0,3602,5,Slash,0,35,37,40,36,1,1,4
Spiked Turoth,,,0,40,0,40,0,0,0,10397,29,Stab,0,195,204,280,154,1,1,4
Spindel,Fire,25,205,10,70,70,103,103,103,11998,"14 (Melee),31 (Ranged),24 (Magic)","Stab,Magic,Ranged",0,515,200,130,225,235,286,4
Spindel's Spiderling,,,0,0,0,0,0,0,0,12001,3,Stab,0,5,15,20,1,10,20,4
Spined kraken,Earth,50,-63,0,0,0,75,60,120,15208,14,Magic,0,177,1,1,75,135,1,5
Spinner#Level 36,,,0,0,0,0,0,0,0,1709,3,Crush,0,33,17,17,43,37,0,4
Spinner#Level 55,,,0,0,0,0,0,0,0,1710,3,Crush,0,53,22,22,68,52,0,4
Spinner#Level 74,,,0,0,0,0,0,0,0,1711,4,Crush,0,73,27,27,93,67,0,4
Spinner#Level 88,,,0,0,0,0,0,0,0,1713,5,Crush,0,93,37,37,143,37,0,4
Spinner#Level 92,,,0,0,0,0,0,0,0,1712,4,Crush,0,101,32,32,118,82,0,4
Spinolyp#Spinolyp,,,50,100,100,100,50,50,50,"5947,5963,5961",10,"Ranged magic,Ranged",0,100,10,10,10,1,100,4
Spinolyp#Suspicious water,,,,,,,,,,"5946,5948,5962",10,,0,100,10,10,10,1,1,
Spiritual mage#Armadyl,Air,30,45,5,9,12,28,28,28,3168,17,Magic,0,86,1,1,111,150,1,3
Spiritual mage#Bandos,Air,30,35,13,12,14,13,13,13,2244,17,Magic,0,106,1,1,103,142,1,5
Spiritual mage#Saradomin,Air,30,16,3,8,7,2,2,2,2212,20,Magic,0,85,1,1,86,160,1,4
Spiritual mage#Zamorak,Air,30,0,0,0,0,0,0,0,3161,19,Magic,0,75,1,1,61,180,1,4
Spiritual mage#Zaros,Fire,200,200,420,420,400,0,0,0,11292,38,Magic,0,125,1,1,100,200,1,5
Spiritual ranger#Armadyl,Air,30,35,8,17,16,41,41,41,3167,16,Ranged,0,89,1,1,130,1,150,3
Spiritual ranger#Bandos,Air,30,5,13,12,14,13,13,13,2242,13,Ranged,0,131,1,1,96,1,121,4
Spiritual ranger#Saradomin,Air,30,16,13,3,5,23,23,23,2211,16,Ranged,0,106,1,1,100,1,146,4
Spiritual ranger#Zamorak,Air,30,0,0,0,0,0,0,0,3160,15,Ranged,0,120,1,1,80,1,140,4
Spiritual ranger#Zaros,Fire,200,300,20,20,0,50,50,50,11291,"20,35 (special)",Ranged,0,110,1,1,100,100,190,5
Spiritual warrior#Armadyl,Air,30,35,13,23,25,35,35,35,3166,15,Ranged,0,98,1,1,120,1,141,3
Spiritual warrior#Bandos,Air,30,5,13,12,14,13,13,13,2243,16,Crush,0,131,116,120,100,1,1,5
Spiritual warrior#Saradomin,Air,30,5,13,12,14,13,13,13,2210,13,Crush,0,110,110,106,110,1,1,5
Spiritual warrior#Zamorak,Air,30,0,0,0,0,0,0,0,3159,11,Slash,0,100,100,100,100,1,1,4
Spiritual warrior#Zaros,Fire,200,0,80,100,100,250,250,250,11290,"20,40 (special)",Crush,0,100,190,190,100,50,1,5
Spitting Scarab,Fire,50,250,30,15,250,125,125,125,11725,10,Ranged,0,40,1,80,80,100,95,3
Spitting Wyvern,Air,25,140,70,50,70,70,120,120,7794,"9 (Melee),8 (Ranged),50+ (Icy breath)","Slash,Ranged,Icy breath",0,200,125,80,90,125,125,6
Splatter (Deadman)#Annihilation,,,0,0,0,0,0,0,0,15550,"26 (Melee),100+ (Explosion)",Crush,0,2000,200,250,10,300,1,4
Splatter (Deadman)#Permanent,,,0,0,0,0,0,0,0,15550,"26 (Melee),100+ (Explosion)",Crush,0,1000,200,250,10,300,1,4
Splatter#Level 22,,,0,0,0,0,0,0,0,1689,3,Crush,0,13,17,17,33,17,0,4
Splatter#Level 33,,,0,0,0,0,0,0,0,1690,3,Crush,0,23,22,22,53,22,0,4
Splatter#Level 44,,,0,0,0,0,0,0,0,1691,4,Crush,0,33,27,27,73,27,0,4
Splatter#Level 54,,,0,0,0,0,0,0,0,1692,4,Crush,0,43,32,32,93,32,0,4
Splatter#Level 65,,,0,0,0,0,0,0,0,1693,5,Crush,0,53,37,37,113,37,0,4
Stag,,,0,0,0,0,0,0,0,"1845,14222",2,Stab,0,19,11,13,13,1,1,4
Starlight,,,5,13,12,14,13,13,13,2206,15,Crush,0,160,120,125,120,125,1,5
Starved horror,,,,,,,,,,-1,,,0,45,70,,55,,,
Steel dragon (Construction),Earth,50,30,70,20,70,90,65,90,139,"22 (Melee),50+ (Dragonfire)","Slash,Dragonfire",0,210,215,215,215,100,1,4
Steel dragon#Level 246,Earth,50,30,70,0,70,90,10,90,274,"22 (Melee),50 (Dragonfire)","Slash,Dragonfire",0,210,215,215,215,100,1,4
Steel dragon#Level 246 (Task only),Earth,50,30,70,0,70,90,10,90,275,"22 (Melee),50 (Dragonfire)","Slash,Dragonfire",0,210,215,215,215,100,1,4
Steel dragon#Level 274,Earth,50,30,70,0,70,90,10,90,7255,"24 (Melee),50 (Dragonfire)","Slash,Dragonfire",0,250,235,235,235,130,1,4
Stick,Earth,20,200,50,30,30,200,200,200,926,27,Crush,0,135,60,110,60,0,0,6
Stingray,,,0,0,0,0,50,20,50,15218,6,Slash,0,106,130,55,25,1,0,4
Stone Guardian#Magic,Earth,40,35,35,40,40,0,0,0,8066,16,Magic,0,62,1,1,138,128,1,5
Stone Guardian#Melee,Earth,40,10,15,25,25,40,40,40,8064,16,Crush,0,62,150,148,138,118,1,5
Stone Guardian#Ranged,Earth,40,55,0,10,10,25,25,25,8065,16,Ranged,0,62,1,1,138,118,128,5
Strange creature (Shadows of Custodia),Fire,30,35,50,30,-10,5,30,-10,14706,6,"Crush,Bleed",0,100,95,55,45,25,1,4
Strange Creature#Melee,,,-10,80,110,90,160,160,160,"12063,12074",24,Stab,0,550,280,280,200,150,280,5
Strange Creature#Post-shield,,,280,80,110,90,0,0,0,12076,"38 (Ranged),33 (Magic)","Ranged,Magic",0,550,280,280,200,179,335,6
Strange Creature#Ranged,,,280,80,110,90,0,0,0,"12073,12081","32 (Ranged),33 (Magic)","Ranged,Magic",0,550,280,280,200,150,280,6
Strange Creature#Shielded,,,280,80,110,90,0,0,0,12075,"38 (Ranged),40 (Shockwave)","Ranged,Magic",0,75,280,280,200,180,336,6
Stranger,,,1,98,81,93,82,82,82,685,"115% of targeted player's max hit'""`UNIQ--ref-00000279-QINU`""'",Slash,0,80,90,80,80,1,1,4
Strangled Bear,,,10,30,30,20,,,,12288,6,Typeless,0,100,190,70,40,60,0,4
Strangled Boar,,,10,30,30,20,,,,12289,4,Typeless,0,40,190,70,40,60,0,4
Strangled Lynx,,,10,30,30,20,,,,12290,5,Typeless,0,50,190,70,40,60,0,4
"Strangled#Level 138, Strangled 1",Fire,50,10,30,30,20,,,,"12268,12275,12281,12429",3,Typeless,0,40,110,50,30,50,0,4
"Strangled#Level 138, Strangled 2",Fire,50,10,30,30,20,,,,"12269,12276,12282,12430",3,Typeless,0,40,110,50,30,50,0,4
"Strangled#Level 138, Strangled 3",Fire,50,10,30,30,20,,,,"12270,12277,12283,12431",3,Typeless,0,40,110,50,30,50,0,4
"Strangled#Level 138, Strangled 4",Fire,50,10,30,30,20,,,,"12271,12279,12284,12432",3,Typeless,0,40,110,50,30,50,0,4
"Strangled#Level 149, Strangled 1",Fire,50,10,30,30,20,,,,"12272,12280,12285,12433",3,Typeless,0,50,150,60,30,50,0,4
"Strangled#Level 149, Strangled 2",Fire,50,10,30,30,20,,,,"12273,12278,12286,12434",3,Typeless,0,50,150,60,30,50,0,4
"Strangled#Level 149, Strangled 3",Fire,50,10,30,30,20,,,,"12274,12287,12435",3,Typeless,0,50,150,60,30,50,0,4
Strong Barrier,,,0,0,0,0,0,0,0,"11422,11423",N/A,N/A,0,200,1,1,,1,1,0
Strong Warrior,,,0,0,0,0,0,0,0,13484,21,Crush,0,30,25,200,80,1,80,4
Strongbones,,,5,5,10,10,20,20,20,"11273,11300",18,"Magic,Melee,Ranged",0,200,90,90,90,90,90,4
Suit of armour,,,-12,45,46,50,45,45,45,5043,3,Slash,0,29,16,14,9,1,1,5
Sulphur Lizard,,,0,25,15,25,15,15,15,8614,5,Crush,-1,50,50,45,30,1,1,4
Sulphur Lizard (Deadman)#Annihilation,,,0,25,15,25,15,15,15,12458,21,Crush,-1,2500,150,200,75,1,1,5
"Sulphur Lizard (Deadman)#Apocalypse, Armageddon",,,0,25,15,25,15,15,15,12458,21,Crush,0,500,150,200,75,1,1,4
Sulphur Lizard (Deadman)#Permanent,,,0,25,15,25,15,15,15,12458,21,Crush,-1,500,150,200,75,1,1,5
Sulphur Nagua,air,15,200,10,50,50,200,200,200,13033,11 total 6+5,Slash,-4,100,90,105,40,50,1,4
Sulphur Nagua (Perilous Moons),,,200,10,50,50,200,200,200,12879,"6-5,(11 total)",Slash,-4,100,90,105,40,50,1,4
Summoned Zombie,Fire,50,0,0,0,0,0,0,0,69,2,Crush,0,22,8,9,10,1,1,4
Suqah#1,Earth,20,90,70,50,70,30,50,50,787,10,"Stab,Magic",0,105,95,95,95,1,1,6
Suqah#2,Earth,20,90,70,50,70,30,50,50,788,10,"Stab,Magic",0,105,95,95,95,1,1,6
Suqah#3,Earth,20,90,70,50,70,30,50,50,789,10,"Stab,Magic",0,105,95,95,95,1,1,6
Suqah#4,Earth,20,90,70,50,70,30,50,50,790,10,"Stab,Magic",0,105,95,95,95,1,1,6
Suqah#5,Earth,20,90,70,50,70,30,50,50,791,10,"Stab,Magic",0,105,95,95,95,1,1,6
Suqah#6,Earth,20,90,70,50,70,30,50,50,792,10,"Stab,Magic",0,105,95,95,95,1,1,6
Suqah#7,Earth,20,90,70,50,70,30,50,50,793,10,"Stab,Magic",0,105,95,95,95,1,1,6
Surok Magis,,,0,40,30,20,20,20,20,13482,45+ (Special),Magic,0,450,1,1,160,160,1,5
Svetlana,,,-21,-21,-21,-21,-21,-21,-21,2621,2,Crush,0,60,10,10,10,1,1,4
Swamp Crab#Bloomed,Earth,35,100,100,100,100,-55,-55,-55,8298,1,Crush,0,75,1,1,50,50,1,4
